title,year,genre,public_permission,duration_hr,duration_min,noted_imdb,movie_poster,play_trailer,movie_url
Persona,1966,Drama,Not Rated,1,25,8.1,https://www.imdb.com/title/tt0060827/mediaviewer/rm3491227393/?ref_=tt_ov_i,https://www.imdb.com/video/vi1884797977?playlistId=tt0060827&ref_=tt_ov_vi,https://www.imdb.com/title/tt0060827/
Cape Fear,1962,Drama,Passed,1,46,7.7,https://www.imdb.com/title/tt0055824/mediaviewer/rm3458406400/?ref_=tt_ov_i,https://www.imdb.com/video/vi3422731801?playlistId=tt0055824&ref_=tt_ov_vi,https://www.imdb.com/title/tt0055824/
Witness for the Prosecution,1957,Crime,Approved,1,56,8.4,https://www.imdb.com/title/tt0051201/mediaviewer/rm2247443968/?ref_=tt_ov_i,https://www.imdb.com/video/vi421183001?playlistId=tt0051201&ref_=tt_ov_vi,https://www.imdb.com/title/tt0051201/
Cinderella Man,2005,Biography,PG-13,2,24,8.0,https://www.imdb.com/title/tt0352248/mediaviewer/rm3694661120/?ref_=tt_ov_i,https://www.imdb.com/video/vi1874723097?playlistId=tt0352248&ref_=tt_ov_vi,https://www.imdb.com/title/tt0352248/
The Artist,2011,Comedy,PG-13,1,40,7.9,https://www.imdb.com/title/tt1655442/mediaviewer/rm982267392/?ref_=tt_ov_i,https://www.imdb.com/video/vi3105725977?playlistId=tt1655442&ref_=tt_ov_vi,https://www.imdb.com/title/tt1655442/
Mysterious Skin,2004,Drama,Unrated,1,45,7.6,https://www.imdb.com/title/tt0370986/mediaviewer/rm1096719616/?ref_=tt_ov_i,https://www.imdb.com/video/vi1301807385?playlistId=tt0370986&ref_=tt_ov_vi,https://www.imdb.com/title/tt0370986/
The Longest Day,1962,Action,G,2,58,7.7,https://www.imdb.com/title/tt0056197/mediaviewer/rm1048133120/?ref_=tt_ov_i,https://www.imdb.com/video/vi1458569497?playlistId=tt0056197&ref_=tt_ov_vi,https://www.imdb.com/title/tt0056197/
Clerks,1994,Comedy,R,1,32,7.7,https://www.imdb.com/title/tt0109445/mediaviewer/rm672010240/?ref_=tt_ov_i,https://www.imdb.com/video/vi3706625561?playlistId=tt0109445&ref_=tt_ov_vi,https://www.imdb.com/title/tt0109445/
Gaslight,1944,Crime,Passed,1,54,7.8,https://www.imdb.com/title/tt0036855/mediaviewer/rm1604991232/?ref_=tt_ov_i,https://www.imdb.com/video/vi1754531097?playlistId=tt0036855&ref_=tt_ov_vi,https://www.imdb.com/title/tt0036855/
Rebecca,1940,Drama,Approved,2,10,8.1,https://www.imdb.com/title/tt0032976/mediaviewer/rm1270561792/?ref_=tt_ov_i,https://www.imdb.com/video/vi110100761?playlistId=tt0032976&ref_=tt_ov_vi,https://www.imdb.com/title/tt0032976/
The Bridges of Madison County,1995,Drama,PG-13,2,15,7.6,https://www.imdb.com/title/tt0112579/mediaviewer/rm107001857/?ref_=tt_ov_i,https://www.imdb.com/video/vi3755061529?playlistId=tt0112579&ref_=tt_ov_vi,https://www.imdb.com/title/tt0112579/
King Kong,1933,Adventure,Passed,1,40,7.9,https://www.imdb.com/title/tt0024216/mediaviewer/rm601267201/?ref_=tt_ov_i,https://www.imdb.com/video/vi2615739417?playlistId=tt0024216&ref_=tt_ov_vi,https://www.imdb.com/title/tt0024216/
Rio Bravo,1959,Western,Passed,2,21,8.0,https://www.imdb.com/title/tt0053221/mediaviewer/rm2309951232/?ref_=tt_ov_i,https://www.imdb.com/video/vi762249241?playlistId=tt0053221&ref_=tt_ov_vi,https://www.imdb.com/title/tt0053221/
This Is England,2006,Crime,Not Rated,1,41,7.7,https://www.imdb.com/title/tt0480025/mediaviewer/rm4102242048/?ref_=tt_ov_i,https://www.imdb.com/video/vi2398945561?playlistId=tt0480025&ref_=tt_ov_vi,https://www.imdb.com/title/tt0480025/
Annie Hall,1977,Comedy,PG,1,33,8.0,https://www.imdb.com/title/tt0075686/mediaviewer/rm3732267264/?ref_=tt_ov_i,https://www.imdb.com/video/vi2610150937?playlistId=tt0075686&ref_=tt_ov_vi,https://www.imdb.com/title/tt0075686/
Per qualche dollaro in più,1965,Western,R,2,12,8.2,https://www.imdb.com/title/tt0059578/mediaviewer/rm2843404033/?ref_=tt_ov_i,https://www.imdb.com/video/vi3969303065?playlistId=tt0059578&ref_=tt_ov_vi,https://www.imdb.com/title/tt0059578/
8½,1963,Drama,Not Rated,2,18,8.0,https://www.imdb.com/title/tt0056801/mediaviewer/rm3632601345/?ref_=tt_ov_i,https://www.imdb.com/video/vi3475617817?playlistId=tt0056801&ref_=tt_ov_vi,https://www.imdb.com/title/tt0056801/
The Dirty Dozen,1967,Action,Approved,2,30,7.7,https://www.imdb.com/title/tt0061578/mediaviewer/rm817198080/?ref_=tt_ov_i,https://www.imdb.com/video/vi2266873369?playlistId=tt0061578&ref_=tt_ov_vi,https://www.imdb.com/title/tt0061578/
Solyaris,1972,Drama,PG,2,47,8.0,https://www.imdb.com/title/tt0069293/mediaviewer/rm1173698304/?ref_=tt_ov_i,https://www.imdb.com/video/vi4261789209?playlistId=tt0069293&ref_=tt_ov_vi,https://www.imdb.com/title/tt0069293/
Gake no ue no Ponyo,2008,Animation,G,1,41,7.6,https://www.imdb.com/title/tt0876563/mediaviewer/rm4240732928/?ref_=tt_ov_i,https://www.imdb.com/video/vi3605017?playlistId=tt0876563&ref_=tt_ov_vi,https://www.imdb.com/title/tt0876563/
La migliore offerta,2013,Crime,R,2,11,7.8,https://www.imdb.com/title/tt1924396/mediaviewer/rm3217215744/?ref_=tt_ov_i,https://www.imdb.com/video/vi1299032089?playlistId=tt1924396&ref_=tt_ov_vi,https://www.imdb.com/title/tt1924396/
The Man Who Shot Liberty Valance,1962,Drama,Approved,2,3,8.1,https://www.imdb.com/title/tt0056217/mediaviewer/rm1979779328/?ref_=tt_ov_i,https://www.imdb.com/video/vi4263231001?playlistId=tt0056217&ref_=tt_ov_vi,https://www.imdb.com/title/tt0056217/
21 Grams,2003,Crime,R,2,4,7.7,https://www.imdb.com/title/tt0315733/mediaviewer/rm1621265664/?ref_=tt_ov_i,https://www.imdb.com/video/vi3383951641?playlistId=tt0315733&ref_=tt_ov_vi,https://www.imdb.com/title/tt0315733/
Ip Man,2008,Action,R,1,46,8.0,https://www.imdb.com/title/tt1220719/mediaviewer/rm1332823040/?ref_=tt_ov_i,https://www.imdb.com/video/vi3367437849?playlistId=tt1220719&ref_=tt_ov_vi,https://www.imdb.com/title/tt1220719/
The Conversation,1974,Drama,PG,1,53,7.8,https://www.imdb.com/title/tt0071360/mediaviewer/rm201601280/?ref_=tt_ov_i,https://www.imdb.com/video/vi3367419417?playlistId=tt0071360&ref_=tt_ov_vi,https://www.imdb.com/title/tt0071360/
Cool Hand Luke,1967,Crime,GP,2,7,8.1,https://www.imdb.com/title/tt0061512/mediaviewer/rm815129601/?ref_=tt_ov_i,https://www.imdb.com/video/vi3936093721?playlistId=tt0061512&ref_=tt_ov_vi,https://www.imdb.com/title/tt0061512/
La grande bellezza,2013,Drama,Not Rated,2,21,7.7,https://www.imdb.com/title/tt2358891/mediaviewer/rm3230032128/?ref_=tt_ov_i,https://www.imdb.com/video/vi635283481?playlistId=tt2358891&ref_=tt_ov_vi,https://www.imdb.com/title/tt2358891/
The Remains of the Day,1993,Drama,PG,2,14,7.8,https://www.imdb.com/title/tt0107943/mediaviewer/rm1497503488/?ref_=tt_ov_i,https://www.imdb.com/video/vi787267353?playlistId=tt0107943&ref_=tt_ov_vi,https://www.imdb.com/title/tt0107943/
Det sjunde inseglet,1957,Drama,Not Rated,1,36,8.1,https://www.imdb.com/title/tt0050976/mediaviewer/rm2000741633/?ref_=tt_ov_i,https://www.imdb.com/title/tt0050976/,https://www.imdb.com/title/tt0050976/
Paths of Glory,1957,Drama,Approved,1,28,8.4,https://www.imdb.com/title/tt0050825/mediaviewer/rm3208254976/?ref_=tt_ov_i,https://www.imdb.com/video/vi763627801?playlistId=tt0050825&ref_=tt_ov_vi,https://www.imdb.com/title/tt0050825/
Mr. Smith Goes to Washington,1939,Comedy,Passed,2,9,8.1,https://www.imdb.com/title/tt0031679/mediaviewer/rm2640723456/?ref_=tt_ov_i,https://www.imdb.com/video/vi1789722905?playlistId=tt0031679&ref_=tt_ov_vi,https://www.imdb.com/title/tt0031679/
I Am Sam,2001,Drama,PG-13,2,12,7.6,https://www.imdb.com/title/tt0277027/mediaviewer/rm355532800/?ref_=tt_ov_i,https://www.imdb.com/video/vi1653980697?playlistId=tt0277027&ref_=tt_ov_vi,https://www.imdb.com/title/tt0277027/
On the Waterfront,1954,Crime,Approved,1,48,8.1,https://www.imdb.com/title/tt0047296/mediaviewer/rm767108608/?ref_=tt_ov_i,https://www.imdb.com/video/vi1817421337?playlistId=tt0047296&ref_=tt_ov_vi,https://www.imdb.com/title/tt0047296/
The Day the Earth Stood Still,1951,Drama,G,1,32,7.8,https://www.imdb.com/title/tt0043456/mediaviewer/rm3353413632/?ref_=tt_ov_i,https://www.imdb.com/video/vi803511577?playlistId=tt0043456&ref_=tt_ov_vi,https://www.imdb.com/title/tt0043456/
Jodaeiye Nader az Simin,2011,Drama,PG-13,2,3,8.3,https://www.imdb.com/title/tt1832382/mediaviewer/rm1048720128/?ref_=tt_ov_i,https://www.imdb.com/video/vi2758057497?playlistId=tt1832382&ref_=tt_ov_vi,https://www.imdb.com/title/tt1832382/
Flipped,2010,Comedy,PG,1,30,7.7,https://www.imdb.com/title/tt0817177/mediaviewer/rm3902833408/?ref_=tt_ov_i,https://www.imdb.com/video/vi2293302809?playlistId=tt0817177&ref_=tt_ov_vi,https://www.imdb.com/title/tt0817177/
The Fall,2006,Adventure,R,1,57,7.8,https://www.imdb.com/title/tt0460791/mediaviewer/rm1781175808/?ref_=tt_ov_i,https://www.imdb.com/video/vi2511470873?playlistId=tt0460791&ref_=tt_ov_vi,https://www.imdb.com/title/tt0460791/
Per un pugno di dollari,1964,Action,R,1,39,7.9,https://www.imdb.com/title/tt0058461/mediaviewer/rm2541414145/?ref_=tt_ov_i,https://www.imdb.com/video/vi1478474777?playlistId=tt0058461&ref_=tt_ov_vi,https://www.imdb.com/title/tt0058461/
Batoru rowaiaru,2000,Action,Not Rated,1,54,7.6,https://www.imdb.com/title/tt0266308/mediaviewer/rm3248798209/?ref_=tt_ov_i,https://www.imdb.com/title/tt0266308/,https://www.imdb.com/title/tt0266308/
The Insider,1999,Biography,R,2,37,7.8,https://www.imdb.com/title/tt0140352/mediaviewer/rm2560769024/?ref_=tt_ov_i,https://www.imdb.com/video/vi1173618969?playlistId=tt0140352&ref_=tt_ov_vi,https://www.imdb.com/title/tt0140352/
Doctor Zhivago,1965,Drama,PG-13,3,17,7.9,https://www.imdb.com/title/tt0059113/mediaviewer/rm3310100480/?ref_=tt_ov_i,https://www.imdb.com/video/vi144226841?playlistId=tt0059113&ref_=tt_ov_vi,https://www.imdb.com/title/tt0059113/
Fiddler on the Roof,1971,Drama,G,3,1,8.0,https://www.imdb.com/title/tt0067093/mediaviewer/rm2405884161/?ref_=tt_ov_i,https://www.imdb.com/video/vi45980953?playlistId=tt0067093&ref_=tt_ov_vi,https://www.imdb.com/title/tt0067093/
Dawn of the Dead,1978,Horror,Unrated,2,7,7.8,https://www.imdb.com/title/tt0077402/mediaviewer/rm1819271168/?ref_=tt_ov_i,https://www.imdb.com/video/vi215942681?playlistId=tt0077402&ref_=tt_ov_vi,https://www.imdb.com/title/tt0077402/
Glory,1989,Biography,R,2,2,7.8,https://www.imdb.com/title/tt0097441/mediaviewer/rm2379229184/?ref_=tt_ov_i,https://www.imdb.com/video/vi732561689?playlistId=tt0097441&ref_=tt_ov_vi,https://www.imdb.com/title/tt0097441/
Bound by Honor,1993,Crime,R,3,,7.9,https://www.imdb.com/title/tt0106469/mediaviewer/rm1606944768/?ref_=tt_ov_i,https://www.imdb.com/video/vi3272326681?playlistId=tt0106469&ref_=tt_ov_vi,https://www.imdb.com/title/tt0106469/
Dancer in the Dark,2000,Crime,R,2,20,7.9,https://www.imdb.com/title/tt0168629/mediaviewer/rm2533562368/?ref_=tt_ov_i,https://www.imdb.com/video/vi3164602649?playlistId=tt0168629&ref_=tt_ov_vi,https://www.imdb.com/title/tt0168629/
The Jungle Book,1967,Animation,G,1,18,7.6,https://www.imdb.com/title/tt0061852/mediaviewer/rm3879589120/?ref_=tt_ov_i,https://www.imdb.com/video/vi3283157273?playlistId=tt0061852&ref_=tt_ov_vi,https://www.imdb.com/title/tt0061852/
The Color Purple,1985,Drama,PG-13,2,34,7.7,https://www.imdb.com/title/tt0088939/mediaviewer/rm4109310720/?ref_=tt_ov_i,https://www.imdb.com/video/vi2354626329?playlistId=tt0088939&ref_=tt_ov_vi,https://www.imdb.com/title/tt0088939/
Network,1976,Drama,R,2,1,8.1,https://www.imdb.com/title/tt0074958/mediaviewer/rm1380994304/?ref_=tt_ov_i,https://www.imdb.com/video/vi2333982233?playlistId=tt0074958&ref_=tt_ov_vi,https://www.imdb.com/title/tt0074958/
Chung Hing sam lam,1994,Comedy,PG-13,1,42,8.0,https://www.imdb.com/title/tt0109424/mediaviewer/rm2379017217/?ref_=tt_ov_i,https://www.imdb.com/video/vi594918937?playlistId=tt0109424&ref_=tt_ov_vi,https://www.imdb.com/title/tt0109424/
Changeling,2008,Biography,R,2,21,7.8,https://www.imdb.com/title/tt0824747/mediaviewer/rm1413780480/?ref_=tt_ov_i,https://www.imdb.com/video/vi3944284185?playlistId=tt0824747&ref_=tt_ov_vi,https://www.imdb.com/title/tt0824747/
127 Hours,2010,Biography,R,1,34,7.6,https://www.imdb.com/title/tt1542344/mediaviewer/rm1114080768/?ref_=tt_ov_i,https://www.imdb.com/video/vi768149785?playlistId=tt1542344&ref_=tt_ov_vi,https://www.imdb.com/title/tt1542344/
The Nightmare Before Christmas,1993,Animation,PG,1,16,7.9,https://www.imdb.com/title/tt0107688/mediaviewer/rm2164460544/?ref_=tt_ov_i,https://www.imdb.com/video/vi1628814105?playlistId=tt0107688&ref_=tt_ov_vi,https://www.imdb.com/title/tt0107688/
Isle of Dogs,2018,Animation,PG-13,1,41,7.8,https://www.imdb.com/title/tt5104604/mediaviewer/rm1483320321/?ref_=tt_ov_i,https://www.imdb.com/video/vi2651502617?playlistId=tt5104604&ref_=tt_ov_vi,https://www.imdb.com/title/tt5104604/
Roma,2018,Drama,R,2,15,7.7,https://www.imdb.com/title/tt6155172/mediaviewer/rm4184766208/?ref_=tt_ov_i,https://www.imdb.com/video/vi3452418585?playlistId=tt6155172&ref_=tt_ov_vi,https://www.imdb.com/title/tt6155172/
Pâfekuto burû,1997,Animation,TV-14,1,21,8.0,https://www.imdb.com/title/tt0156887/mediaviewer/rm1272418049/?ref_=tt_ov_i,https://www.imdb.com/video/vi539343641?playlistId=tt0156887&ref_=tt_ov_vi,https://www.imdb.com/title/tt0156887/
The Man from Earth,2007,Drama,Not Rated,1,27,7.9,https://www.imdb.com/title/tt0756683/mediaviewer/rm381701632/?ref_=tt_ov_i,https://www.imdb.com/video/vi479396121?playlistId=tt0756683&ref_=tt_ov_vi,https://www.imdb.com/title/tt0756683/
Sunset Blvd.,1950,Drama,Passed,1,50,8.4,https://www.imdb.com/title/tt0043014/mediaviewer/rm3057726976/?ref_=tt_ov_i,https://www.imdb.com/video/vi2388460569?playlistId=tt0043014&ref_=tt_ov_vi,https://www.imdb.com/title/tt0043014/
"Paris, Texas",1984,Drama,R,2,25,8.0,https://www.imdb.com/title/tt0087884/mediaviewer/rm3886030336/?ref_=tt_ov_i,https://www.imdb.com/video/vi2557478681?playlistId=tt0087884&ref_=tt_ov_vi,https://www.imdb.com/title/tt0087884/
The Bourne Ultimatum,2007,Action,PG-13,1,55,8.0,https://www.imdb.com/title/tt0440963/mediaviewer/rm569248000/?ref_=tt_ov_i,https://www.imdb.com/title/tt0440963/,https://www.imdb.com/title/tt0440963/
The Bridge on the River Kwai,1957,Adventure,PG,2,41,8.2,https://www.imdb.com/title/tt0050212/mediaviewer/rm180410881/?ref_=tt_ov_i,https://www.imdb.com/video/vi1900740633?playlistId=tt0050212&ref_=tt_ov_vi,https://www.imdb.com/title/tt0050212/
Where Eagles Dare,1968,Action,M,2,38,7.6,https://www.imdb.com/title/tt0065207/mediaviewer/rm475665408/?ref_=tt_ov_i,https://www.imdb.com/video/vi128451865?playlistId=tt0065207&ref_=tt_ov_vi,https://www.imdb.com/title/tt0065207/
Before Midnight,2013,Drama,R,1,49,7.9,https://www.imdb.com/title/tt2209418/mediaviewer/rm2815534592/?ref_=tt_ov_i,https://www.imdb.com/video/vi4026246681?playlistId=tt2209418&ref_=tt_ov_vi,https://www.imdb.com/title/tt2209418/
Bridge of Spies,2015,Drama,PG-13,2,22,7.6,https://www.imdb.com/title/tt3682448/mediaviewer/rm3669030144/?ref_=tt_ov_i,https://www.imdb.com/video/vi303870745?playlistId=tt3682448&ref_=tt_ov_vi,https://www.imdb.com/title/tt3682448/
Ordinary People,1980,Drama,R,2,4,7.7,https://www.imdb.com/title/tt0081283/mediaviewer/rm678879488/?ref_=tt_ov_i,https://www.imdb.com/video/vi3009198873?playlistId=tt0081283&ref_=tt_ov_vi,https://www.imdb.com/title/tt0081283/
Philadelphia,1993,Drama,PG-13,2,5,7.7,https://www.imdb.com/title/tt0107818/mediaviewer/rm3014133760/?ref_=tt_ov_i,https://www.imdb.com/video/vi644332313?playlistId=tt0107818&ref_=tt_ov_vi,https://www.imdb.com/title/tt0107818/
Before Sunset,2004,Drama,R,1,20,8.1,https://www.imdb.com/title/tt0381681/mediaviewer/rm2423691520/?ref_=tt_ov_i,https://www.imdb.com/video/vi2813919513?playlistId=tt0381681&ref_=tt_ov_vi,https://www.imdb.com/title/tt0381681/
Night of the Living Dead,1968,Horror,Not Rated,1,36,7.8,https://www.imdb.com/title/tt0063350/mediaviewer/rm2509822721/?ref_=tt_ov_i,https://www.imdb.com/video/vi2325283097?playlistId=tt0063350&ref_=tt_ov_vi,https://www.imdb.com/title/tt0063350/
Awakenings,1990,Biography,PG-13,2,1,7.8,https://www.imdb.com/title/tt0099077/mediaviewer/rm243197697/?ref_=tt_ov_i,https://www.imdb.com/video/vi3625631257?playlistId=tt0099077&ref_=tt_ov_vi,https://www.imdb.com/title/tt0099077/
Snow White and the Seven Dwarfs,1937,Animation,Approved,1,23,7.6,https://www.imdb.com/title/tt0029583/mediaviewer/rm1809233664/?ref_=tt_ov_i,https://www.imdb.com/video/vi367789081?playlistId=tt0029583&ref_=tt_ov_vi,https://www.imdb.com/title/tt0029583/
Do the Right Thing,1989,Comedy,R,2,,7.9,https://www.imdb.com/title/tt0097216/mediaviewer/rm1748028416/?ref_=tt_ov_i,https://www.imdb.com/video/vi2791226905?playlistId=tt0097216&ref_=tt_ov_vi,https://www.imdb.com/title/tt0097216/
Brazil,1985,Drama,R,2,12,7.9,https://www.imdb.com/title/tt0088846/mediaviewer/rm2482702592/?ref_=tt_ov_i,https://www.imdb.com/video/vi1783866905?playlistId=tt0088846&ref_=tt_ov_vi,https://www.imdb.com/title/tt0088846/
La piel que habito,2011,Drama,R,2,,7.6,https://www.imdb.com/title/tt1189073/mediaviewer/rm3210394624/?ref_=tt_ov_i,https://www.imdb.com/video/vi312719897?playlistId=tt1189073&ref_=tt_ov_vi,https://www.imdb.com/title/tt1189073/
The Outlaw Josey Wales,1976,Western,PG,2,15,7.8,https://www.imdb.com/title/tt0075029/mediaviewer/rm4186099200/?ref_=tt_ov_i,https://www.imdb.com/video/vi1424268569?playlistId=tt0075029&ref_=tt_ov_vi,https://www.imdb.com/title/tt0075029/
Creed,2015,Action,PG-13,2,13,7.6,https://www.imdb.com/title/tt3076658/mediaviewer/rm1822791169/?ref_=tt_ov_i,https://www.imdb.com/video/vi3155604249?playlistId=tt3076658&ref_=tt_ov_vi,https://www.imdb.com/title/tt3076658/
Empire of the Sun,1987,Drama,PG,2,33,7.7,https://www.imdb.com/title/tt0092965/mediaviewer/rm62798080/?ref_=tt_ov_i,https://www.imdb.com/video/vi497352985?playlistId=tt0092965&ref_=tt_ov_vi,https://www.imdb.com/title/tt0092965/
Stalker,1979,Drama,Not Rated,2,42,8.1,https://www.imdb.com/title/tt0079944/mediaviewer/rm3158649600/?ref_=tt_ov_i,https://www.imdb.com/video/vi370851353?playlistId=tt0079944&ref_=tt_ov_vi,https://www.imdb.com/title/tt0079944/
The Elephant Man,1980,Biography,PG,2,4,8.2,https://www.imdb.com/title/tt0080678/mediaviewer/rm3791656960/?ref_=tt_ov_i,https://www.imdb.com/video/vi1763229209?playlistId=tt0080678&ref_=tt_ov_vi,https://www.imdb.com/title/tt0080678/
Kung fu,2004,Action,R,1,39,7.7,https://www.imdb.com/title/tt0373074/mediaviewer/rm2223710208/?ref_=tt_ov_i,https://www.imdb.com/video/vi2945515801?playlistId=tt0373074&ref_=tt_ov_vi,https://www.imdb.com/title/tt0373074/
Breakfast at Tiffany's,1961,Comedy,Approved,1,55,7.6,https://www.imdb.com/title/tt0054698/mediaviewer/rm3522705920/?ref_=tt_ov_i,https://www.imdb.com/video/vi786734361?playlistId=tt0054698&ref_=tt_ov_vi,https://www.imdb.com/title/tt0054698/
Das Boot,1981,Drama,,,,8.4,https://www.imdb.com/title/tt0082096/mediaviewer/rm230362112/?ref_=tt_ov_i,https://www.imdb.com/video/vi4153458201?playlistId=tt0082096&ref_=tt_ov_vi,https://www.imdb.com/title/tt0082096/
Eastern Promises,2007,Crime,R,1,40,7.6,https://www.imdb.com/title/tt0765443/mediaviewer/rm2453116928/?ref_=tt_ov_i,https://www.imdb.com/video/vi2947612953?playlistId=tt0765443&ref_=tt_ov_vi,https://www.imdb.com/title/tt0765443/
Jai Bhim,2021,Crime,TV-MA,2,44,8.9,https://www.imdb.com/title/tt15097216/mediaviewer/rm1958739457/?ref_=tt_ov_i,https://www.imdb.com/video/vi713802521?playlistId=tt15097216&ref_=tt_ov_vi,https://www.imdb.com/title/tt15097216/
Close Encounters of the Third Kind,1977,Drama,PG,2,18,7.6,https://www.imdb.com/title/tt0075860/mediaviewer/rm2586827008/?ref_=tt_ov_i,https://www.imdb.com/video/vi1849145625?playlistId=tt0075860&ref_=tt_ov_vi,https://www.imdb.com/title/tt0075860/
Serbuan maut,2011,Action,R,1,41,7.6,https://www.imdb.com/title/tt1899353/mediaviewer/rm567291648/?ref_=tt_ov_i,https://www.imdb.com/video/vi1464648473?playlistId=tt1899353&ref_=tt_ov_vi,https://www.imdb.com/title/tt1899353/
Boyz n the Hood,1991,Crime,R,1,52,7.8,https://www.imdb.com/title/tt0101507/mediaviewer/rm3732341248/?ref_=tt_ov_i,https://www.imdb.com/video/vi3818766105?playlistId=tt0101507&ref_=tt_ov_vi,https://www.imdb.com/title/tt0101507/
North by Northwest,1959,Adventure,Approved,2,16,8.3,https://www.imdb.com/title/tt0053125/mediaviewer/rm3518377728/?ref_=tt_ov_i,https://www.imdb.com/video/vi473956889?playlistId=tt0053125&ref_=tt_ov_vi,https://www.imdb.com/title/tt0053125/
El secreto de sus ojos,2009,Drama,R,2,9,8.2,https://www.imdb.com/title/tt1305806/mediaviewer/rm2156706817/?ref_=tt_ov_i,https://www.imdb.com/video/vi100645401?playlistId=tt1305806&ref_=tt_ov_vi,https://www.imdb.com/title/tt1305806/
This Is Spinal Tap,1984,Comedy,R,1,22,7.9,https://www.imdb.com/title/tt0088258/mediaviewer/rm4265401600/?ref_=tt_ov_i,https://www.imdb.com/video/vi2231173401?playlistId=tt0088258&ref_=tt_ov_vi,https://www.imdb.com/title/tt0088258/
Tonari no Totoro,1988,Animation,G,1,26,8.1,https://www.imdb.com/title/tt0096283/mediaviewer/rm4095130625/?ref_=tt_ov_i,https://www.imdb.com/video/vi3871916313?playlistId=tt0096283&ref_=tt_ov_vi,https://www.imdb.com/title/tt0096283/
Mad Max 2,1981,Action,R,1,36,7.6,https://www.imdb.com/title/tt0082694/mediaviewer/rm1219837184/?ref_=tt_ov_i,https://www.imdb.com/video/vi917291801?playlistId=tt0082694&ref_=tt_ov_vi,https://www.imdb.com/title/tt0082694/
